division_code,dist_code,sub_dist_code,union_code,mah_code,rmo_1,node_hash,admin_unit_t1,area,total_household,pop_total,pop_in_house,pop_floating,pop_density,admin_unit_t3,rmo_3,num_general_household,household_1person,household_2person,household_3person,household_4person,household_5person,household_6person,household_7person,household_8+person,avg_household_size,admin_unit_t4,rmo_4,all_age_pop,0-4,5-9,10-14,15-19,20-24,25-29,30-49,50-59,60-64,65+
30,48,59,67,668 04,1,30485967668 041,Raniganj,,138,844,844,0,,Raniganj,1,137,0.7,2.9,4.4,12.4,13.9,24.8,18.2,22.6,6.1,Raniganj,1,844,16.9,20.7,15.0,8.1,6.5,7.6,18.4,3.3,1.4,2.0
30,48,59,67,710,1,304859677101,*Naopara,,36,183,183,0,,*Naopara,1,36,2.8,8.3,16.7,5.6,25.0,19.4,11.1,11.1,5.1,*Naopara,1,183,12.6,13.1,14.2,10.9,7.1,6.6,21.9,7.7,3.3,2.7
30,48,59,67,811,1,304859678111,*Phulpur,,94,425,425,0,,*Phulpur,1,93,6.5,6.5,20.4,17.2,20.4,17.2,5.4,6.5,4.5,*Phulpur,1,425,18.8,18.8,7.5,6.4,5.6,8.9,21.2,7.1,3.8,1.9
30,48,59,67,953,1,304859679531,*Telikhai,,349,1843,1843,0,,*Telikhai,1,348,3.7,5.5,14.4,14.1,21.3,13.5,12.6,14.9,5.3,*Telikhai,1,1843,15.9,15.2,11.1,8.1,8.4,9.2,20.3,5.8,2.8,3.1
30,48,59,67,953 01,1,30485967953 011,Telikhai,,236,1246,1246,0,,Telikhai,1,236,3.8,5.5,13.1,15.7,22.0,11.4,14.4,14.0,5.3,Telikhai,1,1246,15.7,15.2,10.8,8.3,9.9,10.1,18.9,5.1,2.6,3.5
30,48,59,67,953 02,1,30485967953 021,Kandi Para,,113,597,597,0,,Kandi Para,1,112,3.6,5.4,17.0,10.7,19.6,17.9,8.9,17.0,5.3,Kandi Para,1,597,16.4,15.4,11.7,7.9,5.4,7.4,23.1,7.0,3.2,2.5
30,48,59,67,972,1,304859679721,*Ulukhai (Rahmatpur),,83,391,391,0,,*Ulukhai (Rahmatpur),1,83,1.2,12.0,19.3,19.3,12.0,14.5,13.3,8.4,4.7,*Ulukhai (Rahmatpur),1,391,14.3,15.9,10.5,5.6,11.3,9.0,18.7,5.6,3.3,5.9
30,48,59,81,,,30485981,Mithamain Union Total,9175,3960,19209,19207,2,517,Mithamain Union Total,,3942,5.4,9.5,12.6,17.8,19.5,14.9,9.8,10.4,4.8,Mithamain Union Total,,19209,12.5,14.4,12.0,9.3,8.3,8.9,21.9,5.6,2.6,4.5
30,48,59,81,,1,304859811,Mithamain Union,,1439,6609,6609,0,,Mithamain Union,1,1439,9.8,10.7,12.6,16.1,18.8,13.0,9.4,9.7,4.6,Mithamain Union,1,6609,14.6,16.0,10.8,7.8,7.9,8.9,21.4,5.3,2.6,4.6
30,48,59,81,,3,304859813,Mithamain Union,,2521,12600,12598,2,,Mithamain Union,3,2503,2.9,8.9,12.7,18.9,19.9,16.1,10.1,10.7,5.0,Mithamain Union,3,12600,11.4,13.5,12.6,10.1,8.5,8.9,22.2,5.7,2.7,4.5
30,48,59,81,168,1,304859811681,*Boranpur,,430,2106,2106,0,,*Boranpur,1,430,2.3,10.0,14.7,18.4,21.2,13.3,10.0,10.2,4.9,*Boranpur,1,2106,14.8,15.8,10.9,7.7,8.9,8.6,21.1,4.4,2.7,5.2
30,48,59,81,168 01,1,30485981168 011,Boranpur,,147,705,705,0,,Boranpur,1,147,1.4,10.2,17.0,17.0,20.4,13.6,13.6,6.8,4.8,Boranpur,1,705,15.0,15.5,10.9,8.5,8.5,7.9,22.3,3.3,2.4,5.7
30,48,59,81,168 02,1,30485981168 021,Nowabpur,,283,1401,1401,0,,Nowabpur,1,283,2.8,9.9,13.4,19.1,21.6,13.1,8.1,12.0,5.0,Nowabpur,1,1401,14.6,16.0,10.8,7.3,9.1,8.9,20.5,5.0,2.8,5.0
30,48,59,81,322,1,304859813221,*Garband,,85,140,140,0,,*Garband,1,85,63.5,20.0,9.4,2.4,4.7,0.0,0.0,0.0,1.6,*Garband,1,140,0.7,3.6,1.4,10.7,15.0,21.4,36.4,5.7,2.9,2.1
30,48,59,81,490,1,304859814901,*Kaiarkanda Khidirpur,,71,241,241,0,,*Kaiarkanda Khidirpur,1,71,32.4,12.7,12.7,5.6,16.9,8.5,4.2,7.0,3.4,*Kaiarkanda Khidirpur,1,241,10.4,17.4,11.6,7.5,5.0,11.2,27.4,5.8,2.1,1.7
30,48,59,81,574,1,304859815741,*Khila Para,,259,1401,1401,0,,*Khila Para,1,259,1.2,7.7,10.8,14.3,18.1,18.5,14.7,14.7,5.4,*Khila Para,1,1401,15.6,15.9,12.8,8.3,7.7,6.6,19.9,5.6,2.7,4.9
30,48,59,81,574 01,1,30485981574 011,Nowabpur Natunhati,,104,563,563,0,,Nowabpur Natunhati,1,104,1.0,7.7,11.5,12.5,21.2,18.3,13.5,14.4,5.4,Nowabpur Natunhati,1,563,16.2,18.3,11.0,8.5,7.6,7.1,20.4,3.4,2.8,4.6
30,48,59,81,574 02,1,30485981574 021,Kazi Para,,109,627,627,0,,Kazi Para,1,109,1.8,2.8,8.3,17.4,14.7,20.2,15.6,19.3,5.8,Kazi Para,1,627,15.5,15.0,13.2,8.8,7.8,6.4,19.5,6.7,2.7,4.5
30,48,59,81,574 03,1,30485981574 031,Ashapur,,46,211,211,0,,Ashapur,1,46,0.0,19.6,15.2,10.9,19.6,15.2,15.2,4.3,4.6,Ashapur,1,211,14.2,12.3,16.1,6.2,7.6,6.2,19.9,8.1,2.4,7.1
30,48,59,81,588,1,304859815881,*Khunkhuni,,71,112,112,0,,*Khunkhuni,1,71,59.2,33.8,4.2,1.4,0.0,0.0,0.0,1.4,1.6,*Khunkhuni,1,112,0.0,1.8,5.4,8.0,7.1,12.5,46.4,8.9,7.1,2.7
30,48,59,81,658,1,304859816581,*Mahisharkandi,,110,506,506,0,,*Mahisharkandi,1,110,1.8,6.4,16.4,31.8,17.3,12.7,7.3,6.4,4.6,*Mahisharkandi,1,506,12.1,16.0,12.8,8.7,6.1,8.9,22.9,5.5,3.6,3.4
30,48,59,81,672,1,304859816721,*Mishta,,183,928,928,0,,*Mishta,1,183,1.6,6.6,13.1,21.9,20.2,15.3,9.8,11.5,5.1,*Mishta,1,928,18.2,17.3,8.9,7.2,8.2,9.4,18.2,5.6,1.8,5.1
30,48,59,81,686,3,304859816863,*Mitamain,,2521,12600,12598,2,,*Mitamain,3,2503,2.9,8.9,12.7,18.9,19.9,16.1,10.1,10.7,5.0,*Mitamain,3,12600,11.4,13.5,12.6,10.1,8.5,8.9,22.2,5.7,2.7,4.5
30,48,59,81,686 01,3,30485981686 013,Mitamain,,79,368,368,0,,Mitamain,3,75,14.7,9.3,12.0,21.3,9.3,18.7,6.7,8.0,4.4,Mitamain,3,368,8.2,11.4,19.8,8.4,5.7,10.3,24.2,5.2,1.9,4.9
30,48,59,81,686 02,3,30485981686 023,Barahati,,216,1041,1041,0,,Barahati,3,216,4.2,8.8,10.2,24.5,18.1,15.3,10.6,8.3,4.8,Barahati,3,1041,11.2,10.2,10.2,8.3,9.0,8.3,25.4,7.6,3.0,6.9
30,48,59,81,686 03,3,30485981686 033,Bazarhati,,71,345,345,0,,Bazarhati,3,70,5.7,17.1,14.3,17.1,18.6,7.1,4.3,15.7,4.8,Bazarhati,3,345,5.2,4.6,8.1,16.8,11.0,11.3,30.7,8.7,1.4,2.0
30,48,59,81,686 04,3,30485981686 043,Khuila Para,,220,1012,1012,0,,Khuila Para,3,220,2.3,12.3,15.0,24.5,18.2,12.7,6.8,8.2,4.6,Khuila Para,3,1012,9.8,11.3,10.3,12.8,8.4,9.1,24.7,6.1,2.7,4.8
30,48,59,81,686 05,3,30485981686 053,Kalipur,,66,329,329,0,,Kalipur,3,66,0.0,10.6,9.1,24.2,19.7,18.2,10.6,7.6,5.0,Kalipur,3,329,13.1,16.1,10.3,10.6,7.9,8.5,21.3,4.6,4.0,3.6
30,48,59,81,686 06,3,30485981686 063,Kamalpur,,305,1640,1640,0,,Kamalpur,3,302,1.3,7.3,11.9,16.2,18.2,16.9,13.2,14.9,5.4,Kamalpur,3,1640,12.8,15.6,14.3,8.4,7.9,8.7,21.2,4.9,1.8,4.4
30,48,59,81,686 07,3,30485981686 073,Islampur,,519,2709,2707,2,,Islampur,3,510,1.8,7.1,11.4,14.7,24.1,18.4,12.0,10.6,5.2,Islampur,3,2709,10.9,14.4,13.9,10.6,8.8,8.6,20.8,5.9,2.4,3.7
30,48,59,81,686 08,3,30485981686 083,Natunhati,,239,1074,1074,0,,Natunhati,3,238,5.0,13.9,14.7,18.1,18.1,16.0,7.1,7.1,4.5,Natunhati,3,1074,12.6,13.4,12.0,8.5,7.1,7.3,23.5,4.8,4.3,6.6
30,48,59,81,686 09,3,30485981686 093,Khidirpur,,82,447,447,0,,Khidirpur,3,82,1.2,8.5,12.2,13.4,18.3,18.3,13.4,14.6,5.5,Khidirpur,3,447,14.1,15.4,13.2,9.4,11.0,7.6,17.9,4.9,2.9,3.6
30,48,59,81,686 10,3,30485981686 103,Girishpur,,89,410,410,0,,Girishpur,3,89,9.0,7.9,14.6,18.0,19.1,13.5,7.9,10.1,4.6,Girishpur,3,410,9.5,12.2,9.0,12.9,7.8,13.7,22.2,6.1,3.7,2.9
30,48,59,81,686 11,3,30485981686 113,Moulvi Para,,154,674,674,0,,Moulvi Para,3,154,3.2,8.4,23.4,22.1,22.1,9.7,3.9,7.1,4.4,Moulvi Para,3,674,10.2,15.1,13.2,13.6,6.5,9.5,24.2,3.4,2.5,1.6
30,48,59,81,686 12,3,30485981686 123,Sarkar Para,,177,879,879,0,,Sarkar Para,3,177,1.1,8.5,8.5,26.0,24.3,14.1,8.5,9.0,5.0,Sarkar Para,3,879,8.2,9.2,10.2,9.6,11.4,9.2,25.1,8.1,3.1,5.9
30,48,59,81,686 13,3,30485981686 133,Algahati,,111,567,567,0,,Algahati,3,111,1.8,4.5,13.5,17.1,25.2,16.2,12.6,9.0,5.1,Algahati,3,567,13.8,16.2,14.5,7.4,10.2,7.9,17.6,6.2,3.4,2.8
30,48,59,81,686 14,3,30485981686 143,Santipur,,85,517,517,0,,Santipur,3,85,0.0,4.7,10.6,10.6,11.8,24.7,10.6,27.1,6.1,Santipur,3,517,14.3,13.5,13.7,10.1,8.1,10.3,15.9,5.0,2.5,6.6
30,48,59,81,686 15,3,30485981686 153,Mohisarkandi,,108,588,588,0,,Mohisarkandi,3,108,0.0,7.4,9.3,17.6,15.7,19.4,18.5,12.0,5.4,Mohisarkandi,3,588,16.8,19.0,12.6,8.0,5.4,8.8,20.1,3.9,1.4,3.9
30,48,59,81,994,1,304859819941,*Uriand,,230,1175,1175,0,,*Uriand,1,230,1.7,9.6,12.2,14.3,26.1,14.8,10.9,10.4,5.1,*Uriand,1,1175,15.5,18.1,10.5,7.1,6.9,9.4,20.3,5.4,2.4,4.3
30,48,76,,,,304876,Nikli Upazila Total,52977,30450,133729,133523,206,624,Nikli Upazila Total,,30375,6.2,12.1,16.7,20.3,18.9,12.5,6.9,6.5,4.4,Nikli Upazila Total,,133729,13.7,15.8,11.4,6.8,7.5,8.3,21.9,6.1,3.0,5.5
30,48,76,,,1,3048761,Nikli Upazila,,26057,114805,114608,197,,Nikli Upazila,1,26000,6.3,12.2,16.6,20.0,18.6,12.6,7.0,6.7,4.4,Nikli Upazila,1,114805,13.9,16.0,11.5,6.7,7.5,8.3,21.5,6.0,3.0,5.6
30,48,76,,,3,3048763,Nikli Upazila,,4393,18924,18915,9,,Nikli Upazila,3,4375,5.7,11.8,17.1,21.9,20.5,11.8,6.2,4.9,4.3,Nikli Upazila,3,18924,12.4,15.0,10.4,7.4,7.5,8.1,24.1,6.8,3.2,5.2
30,48,76,23,,,30487623,Chhatir Char Union Total,5088,1934,8755,8755,0,425,Chhatir Char Union Total,,1932,4.9,11.4,14.5,18.7,21.1,15.2,8.2,5.9,4.5,Chhatir Char Union Total,,8755,14.2,16.2,12.2,6.4,6.6,8.7,21.9,5.3,2.7,5.8
30,48,76,23,224,1,304876232241,*Chhatir Char,,1934,8755,8755,0,,*Chhatir Char,1,1932,4.9,11.4,14.5,18.7,21.1,15.2,8.2,5.9,4.5,*Chhatir Char,1,8755,14.2,16.2,12.2,6.4,6.6,8.7,21.9,5.3,2.7,5.8
30,48,76,27,,,30487627,Dampara Union Total,7258,4272,18983,18983,0,646,Dampara Union Total,,4264,5.9,11.1,17.1,21.1,18.5,12.2,7.0,7.1,4.4,Dampara Union Total,,18983,12.9,15.4,11.5,6.9,7.8,8.7,21.6,6.2,3.1,6.0
30,48,76,27,042,1,304876270421,*Babaria Gajipur,,80,369,369,0,,*Babaria Gajipur,1,80,8.8,7.5,12.5,23.8,17.5,10.0,11.3,8.8,4.6,*Babaria Gajipur,1,369,14.1,10.6,12.2,8.7,7.0,8.9,19.2,7.0,3.5,8.7
30,48,76,27,042 01,1,30487627042 011,Babaria,,16,84,84,0,,Babaria,1,16,0.0,6.3,12.5,12.5,25.0,12.5,25.0,6.3,5.3,Babaria,1,84,23.8,13.1,4.8,3.6,4.8,11.9,16.7,8.3,3.6,9.5
30,48,76,27,042 02,1,30487627042 021,Noagaon,,64,285,285,0,,Noagaon,1,64,10.9,7.8,12.5,26.6,15.6,9.4,7.8,9.4,4.5,Noagaon,1,285,11.2,9.8,14.4,10.2,7.7,8.1,20.0,6.7,3.5,8.4
30,48,76,27,266,1,304876272661,*Dampara,,3524,15585,15585,0,,*Dampara,1,3516,6.1,10.9,17.5,21.5,18.4,12.1,6.6,6.9,4.4,*Dampara,1,15585,12.8,15.1,11.5,6.8,7.7,8.9,21.7,6.4,3.1,6.0
30,48,76,27,266 01,1,30487627266 011,Alia Para,,369,1771,1771,0,,Alia Para,1,366,4.1,7.9,17.2,21.3,16.9,13.9,6.6,12.0,4.8,Alia Para,1,1771,14.2,17.2,12.0,6.9,6.8,9.3,19.6,5.4,3.1,5.5
30,48,76,27,266 02,1,30487627266 021,Barakanda,,262,1105,1105,0,,Barakanda,1,262,8.8,13.4,17.2,17.9,16.8,13.7,5.7,6.5,4.2,Barakanda,1,1105,12.5,15.6,11.1,7.1,7.8,7.8,19.0,7.3,3.5,8.3
30,48,76,27,266 03,1,30487627266 031,Gobindapur,,60,238,238,0,,Gobindapur,1,60,6.7,20.0,20.0,16.7,16.7,10.0,5.0,5.0,4.0,Gobindapur,1,238,16.0,17.2,13.9,4.2,5.5,8.8,18.5,7.6,3.8,4.6
30,48,76,27,266 04,1,30487627266 041,Ahsanpur,,200,1005,1005,0,,Ahsanpur,1,200,3.5,8.5,15.5,20.0,15.0,14.0,10.5,13.0,5.0,Ahsanpur,1,1005,12.9,16.5,10.6,6.8,7.5,8.2,22.1,5.0,4.2,6.3
30,48,76,27,266 05,1,30487627266 051,Kanthalkandi,,91,412,412,0,,Kanthalkandi,1,91,6.6,9.9,15.4,23.1,14.3,15.4,7.7,7.7,4.5,Kanthalkandi,1,412,14.3,13.6,13.1,6.8,11.2,10.7,14.8,7.0,3.2,5.3
30,48,76,27,266 06,1,30487627266 061,Saheberhati,,252,1003,1003,0,,Saheberhati,1,252,7.1,12.7,18.7,24.2,21.4,9.9,3.6,2.4,4.0,Saheberhati,1,1003,13.4,16.8,9.9,6.1,8.3,9.8,22.4,5.2,3.5,4.7
30,48,76,27,266 07,1,30487627266 071,Tantkhana,,53,236,236,0,,Tantkhana,1,53,9.4,5.7,13.2,26.4,9.4,22.6,11.3,1.9,4.5,Tantkhana,1,236,14.0,19.9,12.3,8.1,5.5,7.6,21.2,6.4,2.1,3.0
30,48,76,27,266 08,1,30487627266 081,Purbapara,,305,1403,1403,0,,Purbapara,1,305,6.2,9.2,15.7,21.6,18.4,13.4,6.6,8.9,4.6,Purbapara,1,1403,13.8,14.9,11.5,7.1,7.6,7.9,23.4,6.0,2.8,5.0
30,48,76,27,266 09,1,30487627266 091,Datta Para,,46,182,182,0,,Datta Para,1,46,8.7,13.0,21.7,19.6,26.1,2.2,2.2,6.5,4.0,Datta Para,1,182,10.4,11.0,8.8,8.2,9.3,7.7,25.3,7.7,2.7,8.8
30,48,76,27,266 10,1,30487627266 101,Goalhati,,57,231,231,0,,Goalhati,1,57,3.5,15.8,22.8,14.0,28.1,8.8,3.5,3.5,4.1,Goalhati,1,231,11.3,18.6,8.2,6.1,4.8,7.4,29.0,6.1,1.7,6.9
30,48,76,27,266 11,1,30487627266 111,Mistari Para,,53,280,280,0,,Mistari Para,1,53,1.9,13.2,11.3,11.3,20.8,18.9,5.7,17.0,5.3,Mistari Para,1,280,9.6,8.9,12.9,10.0,8.9,7.1,26.4,6.8,4.3,5.0
30,48,76,27,266 12,1,30487627266 121,Karmakar Para,,57,177,177,0,,Karmakar Para,1,57,10.5,22.8,36.8,19.3,3.5,1.8,3.5,1.8,3.1,Karmakar Para,1,177,10.7,8.5,6.2,5.1,6.2,12.4,32.8,8.5,3.4,6.2
30,48,76,27,266 13,1,30487627266 131,Saha Para,,56,248,248,0,,Saha Para,1,55,7.3,10.9,14.5,25.5,20.0,9.1,5.5,7.3,4.3,Saha Para,1,248,12.5,16.1,8.5,6.0,7.7,10.9,23.0,6.5,3.6,5.2
30,48,76,27,266 14,1,30487627266 141,Uttarhati,,53,259,259,0,,Uttarhati,1,53,9.4,5.7,11.3,15.1,22.6,20.8,7.5,7.5,4.9,Uttarhati,1,259,15.1,17.0,12.4,5.4,5.0,6.9,24.7,6.9,1.9,4.6
30,48,76,27,266 15,1,30487627266 151,Jalmahmudarhati-Bashir Pradhan,,119,499,499,0,,Jalmahmudarhati-Bashir Pradhan,1,119,3.4,15.1,21.8,16.0,21.8,11.8,5.9,4.2,4.2,Jalmahmudarhati-Bashir Pradhan,1,499,14.6,13.6,10.8,6.6,8.6,10.2,20.4,6.8,2.6,5.6
30,48,76,27,266 16,1,30487627266 161,Uttar Golhati,,21,95,95,0,,Uttar Golhati,1,21,9.5,19.0,19.0,9.5,9.5,19.0,4.8,9.5,4.5,Uttar Golhati,1,95,15.8,13.7,13.7,8.4,7.4,8.4,17.9,6.3,5.3,3.2
30,48,76,27,266 17,1,30487627266 171,Barahati-Pirerhati,,133,559,559,0,,Barahati-Pirerhati,1,133,7.5,15.0,18.0,22.6,12.0,12.0,6.8,6.0,4.2,Barahati-Pirerhati,1,559,12.3,13.1,11.8,5.5,9.1,8.8,20.9,7.2,4.1,7.2
30,48,76,27,266 18,1,30487627266 181,Nawarhati,,91,426,426,0,,Nawarhati,1,91,7.7,8.8,16.5,18.7,13.2,13.2,12.1,9.9,4.7,Nawarhati,1,426,13.6,15.3,13.1,5.6,7.0,9.9,21.6,5.4,2.6,5.9
30,48,76,27,266 19,1,30487627266 191,Bhuyanhati,,33,132,132,0,,Bhuyanhati,1,33,15.2,6.1,24.2,15.2,12.1,12.1,15.2,0.0,4.0,Bhuyanhati,1,132,12.9,11.4,11.4,4.5,9.8,6.1,21.2,12.9,3.0,6.8
30,48,76,27,266 20,1,30487627266 201,Malpara,,73,314,314,0,,Malpara,1,73,5.5,8.2,21.9,19.2,20.5,15.1,5.5,4.1,4.3,Malpara,1,314,10.2,14.0,12.1,10.8,6.7,7.0,24.5,5.1,3.2,6.4
30,48,76,27,266 21,1,30487627266 211,Nagarchihati,,87,371,371,0,,Nagarchihati,1,87,2.3,9.2,19.5,31.0,20.7,4.6,10.3,2.3,4.3,Nagarchihati,1,371,8.1,13.2,12.7,7.8,7.5,9.7,20.5,6.2,2.7,11.6
30,48,76,27,266 22,1,30487627266 221,Mirzapur,,46,186,186,0,,Mirzapur,1,46,6.5,10.9,19.6,21.7,23.9,10.9,6.5,0.0,4.0,Mirzapur,1,186,15.6,14.0,7.5,7.5,10.8,8.6,22.0,5.4,3.2,5.4
30,48,76,27,266 23,1,30487627266 231,Purbahati,,137,627,627,0,,Purbahati,1,136,8.1,8.1,14.7,21.3,19.9,12.5,8.1,7.4,4.6,Purbahati,1,627,11.6,12.3,12.4,7.8,7.2,9.6,21.5,7.5,2.2,7.8
30,48,76,27,266 24,1,30487627266 241,Maijhati,,76,355,355,0,,Maijhati,1,76,0.0,1.3,17.1,30.3,26.3,17.1,5.3,2.6,4.7,Maijhati,1,355,7.3,18.9,11.8,9.9,7.0,7.9,23.7,7.3,3.7,2.5
30,48,76,27,266 25,1,30487627266 251,Paschimhati,,53,239,239,0,,Paschimhati,1,53,9.4,5.7,24.5,20.8,11.3,7.5,5.7,15.1,4.5,Paschimhati,1,239,12.6,13.0,10.0,7.9,7.1,8.8,23.0,5.4,2.1,10.0
30,48,76,27,266 26,1,30487627266 261,Moral Para,,28,112,112,0,,Moral Para,1,28,7.1,21.4,28.6,7.1,17.9,3.6,7.1,7.1,4.0,Moral Para,1,112,11.6,14.3,10.7,6.3,8.0,10.7,21.4,5.4,3.6,8.0
30,48,76,27,266 27,1,30487627266 271,Chowdhuryhati,,68,375,375,0,,Chowdhuryhati,1,67,1.5,9.0,14.9,25.4,19.4,13.4,6.0,10.4,4.8,Chowdhuryhati,1,375,9.1,14.7,18.9,5.3,5.9,7.2,21.1,8.0,2.4,7.5
30,48,76,27,266 28,1,30487627266 281,Shekarhati,,210,911,911,0,,Shekarhati,1,210,4.8,12.9,14.3,29.0,18.1,10.0,6.2,4.8,4.3,Shekarhati,1,911,13.0,14.1,10.2,6.6,10.0,10.2,20.5,8.1,2.4,4.9
30,48,76,27,266 29,1,30487627266 291,Uttar Kamalpur,,263,1085,1085,0,,Uttar Kamalpur,1,261,7.7,13.0,15.3,21.5,23.4,8.8,5.4,5.0,4.1,Uttar Kamalpur,1,1085,12.7,14.8,11.2,6.0,7.6,9.1,23.0,5.4,3.7,6.4
30,48,76,27,266 30,1,30487627266 301,Daskhin Kamalpur,,115,540,540,0,,Daskhin Kamalpur,1,115,2.6,7.8,15.7,23.5,23.5,14.8,7.8,4.3,4.7,Daskhin Kamalpur,1,540,13.1,14.8,11.9,7.0,8.0,9.6,22.0,5.4,2.8,5.4
30,48,76,27,266 31,1,30487627266 311,D.Gulhati,,14,56,56,0,,D.Gulhati,1,14,14.3,14.3,7.1,14.3,28.6,14.3,7.1,0.0,4.0,D.Gulhati,1,56,17.9,16.1,10.7,5.4,3.6,10.7,25.0,3.6,3.6,3.6
30,48,76,27,266 32,1,30487627266 321,Hajibari,,23,82,82,0,,Hajibari,1,23,8.7,17.4,34.8,13.0,13.0,4.3,4.3,4.3,3.6,Hajibari,1,82,17.1,11.0,13.4,6.1,7.3,8.5,26.8,4.9,1.2,3.7
30,48,76,27,266 33,1,30487627266 331,Porabari,,20,71,71,0,,Porabari,1,20,15.0,5.0,25.0,35.0,10.0,5.0,5.0,0.0,3.6,Porabari,1,71,5.6,22.5,9.9,5.6,12.7,9.9,12.7,16.9,1.4,2.8
30,48,76,27,288,1,304876272881,*Dhiruail,,254,1318,1318,0,,*Dhiruail,1,254,2.0,5.1,11.8,18.9,21.7,17.3,10.2,13.0,5.2,*Dhiruail,1,1318,12.0,17.6,11.7,7.4,9.9,7.4,20.0,4.9,3.0,6.1
30,48,76,27,728,1,304876277281,*Naopara,,353,1548,1548,0,,*Naopara,1,353,3.4,13.9,18.7,19.3,18.4,11.9,8.8,5.7,4.4,*Naopara,1,1548,14.5,17.1,11.3,7.0,6.7,8.1,21.2,5.9,2.5,5.6
30,48,76,27,784,1,304876277841,*Ranikandi (Nabinpur),,61,163,163,0,,*Ranikandi (Nabinpur),1,61,23.0,34.4,11.5,18.0,9.8,3.3,0.0,0.0,2.7,*Ranikandi (Nabinpur),1,163,7.4,16.0,11.0,6.1,4.3,8.0,34.4,6.1,3.1,3.7
30,48,76,38,,,30487638,Gurai Union Total,9312,3464,16250,16250,0,431,Gurai Union Total,,3463,4.2,9.9,14.8,20.4,20.0,14.4,7.7,8.6,4.7,Gurai Union Total,,16250,13.9,15.5,11.9,6.7,7.6,8.1,21.5,5.9,3.1,5.8
30,48,76,38,378,1,304876383781,*Gurai,,2529,12101,12101,0,,*Gurai,1,2528,4.2,9.2,14.2,20.0,20.2,14.6,8.1,9.5,4.8,*Gurai,1,12101,13.7,15.5,12.0,6.5,7.6,7.9,21.8,5.9,3.2,5.8
30,48,76,38,378 01,1,30487638378 011,Gurai,,1292,6157,6157,0,,Gurai,1,1291,5.3,9.9,12.8,19.5,20.5,13.7,8.5,9.8,4.8,Gurai,1,6157,13.8,16.2,11.4,6.4,7.3,8.1,21.5,5.8,3.3,6.3
30,48,76,38,378 02,1,30487638378 021,Chhetra,,546,2512,2512,0,,Chhetra,1,546,4.8,9.2,16.1,22.5,18.5,13.9,6.4,8.6,4.6,Chhetra,1,2512,15.1,14.8,12.1,5.3,7.6,7.8,23.6,6.1,3.1,4.6
30,48,76,38,378 03,1,30487638378 031,Daulatpur,,691,3432,3432,0,,Daulatpur,1,691,1.7,7.8,15.5,18.8,21.0,16.6,8.8,9.7,5.0,Daulatpur,1,3432,12.6,14.8,13.1,7.8,8.2,7.5,20.9,6.1,3.1,5.9
30,48,76,38,756,1,304876387561,*Para Bajitpur,,935,4149,4149,0,,*Para Bajitpur,1,935,4.4,11.8,16.4,21.4,19.4,14.1,6.5,6.1,4.4,*Para Bajitpur,1,4149,14.3,15.4,11.7,7.1,7.6,8.9,20.7,5.6,3.0,5.7
